Source;Target;Label;Weight
12;77;1;5
23;77;C;5
119;77;C;5
11;78;C;5
28;78;C;5
33;78;C;5
40;78;C;5
55;78;2;2
63;78;1;5
76;78;2;2
87;78;3;1
99;78;1;5
114;78;1;5
8;79;C;5
12;79;1;5
16;79;C;5
33;79;L;0.5
38;79;C;5
42;79;3;1
47;79;3;1
50;79;1;5
86;79;1;5
92;79;2;2
95;79;L;0.5
104;79;2;2
112;79;C;5
120;79;3;1
1;81;2;2
7;81;C;5
12;81;C;5
46;81;C;5
49;81;1;5
51;81;1;5
9;82;L;0.5
27;82;C;5
36;82;2;2
42;82;C;5
50;82;C;5
54;82;C;5
56;82;3;1
59;82;1;5
60;82;1;5
74;82;1;5
111;82;C2;7
1;83;C;5
4;83;C;5
5;83;1;5
17;83;2;2
25;83;C;5
33;83;2;2
58;83;C;5
59;83;C;5
71;83;C;5
103;83;C;5
106;83;C;5
109;83;C;5
126;83;C;5
13;84;1;5
22;84;3;1
25;84;1;5
26;84;1;5
31;84;2;2
52;84;1;5
120;84;2;2
123;84;2;2
9;85;1;5
13;85;1;5
64;85;1;5
88;85;C;5
97;85;1;5
101;85;C;5
4;86;2;2
22;86;1;5
49;86;2;2
79;86;1;5
90;86;1;5
106;86;3;1
26;87;C;5
31;87;C;5
43;87;C;5
55;87;3;1
68;87;1;5
71;87;2;2
72;87;2;2
75;87;1;5
78;87;3;1
90;87;C;5
97;87;3;1
103;87;1;5
105;87;C;5
106;87;3;1
110;87;C;5
121;87;C;5
127;87;L;0.5
1;88;3;1
26;88;1;5
28;88;2;2
37;88;1;5
76;88;1;5
85;88;C;5
101;88;C;5
26;90;C;5
27;90;2;2
31;90;C;5
33;90;L;0.5
43;90;C;5
86;90;1;5
87;90;C;5
97;90;3;1
105;90;C;5
107;90;2;2
110;90;C;5
111;90;3;1
121;90;C;5
17;91;1;5
20;91;C;5
93;91;C;5
120;91;C;5
8;92;1;5
9;92;2;2
37;92;C;5
40;92;1;5
46;92;1;5
79;92;2;2
100;92;C;5
102;92;1;5
20;93;C1;10
21;93;1;5
23;93;2;2
43;93;1;5
51;93;3;1
73;93;2;2
91;93;C;5
120;93;C;5
10;95;C;5
13;95;1;5
14;95;2;2
18;95;C;5
20;95;3;1
26;95;3;2
48;95;1;5
53;95;2;2
55;95;L;0.5
59;95;3;1
65;95;L;0.5
79;95;L;0.5
104;95;2;2
125;95;1;5
127;95;L;0.5
5;97;C;5
23;97;L;0.5
25;97;3;1
45;97;1;5
53;97;C;5
57;97;C;5
61;97;2;2
62;97;C;5
67;97;2;2
71;97;1;5
73;97;C;5
85;97;1;5
87;97;3;1
90;97;3;1
98;97;C;5
118;97;2;2
123;97;C;5
5;98;C;5
53;98;C;5
57;98;C;5
62;98;C;5
73;98;C;5
97;98;C;5
121;98;1;5
123;98;C;5
9;99;C;5
17;99;C;5
25;99;2;2
36;99;C;5
48;99;1;5
52;99;C;5
54;99;1;5
55;99;C2;7
59;99;2;2
68;99;1;5
74;99;C;5
78;99;1;5
102;99;C;5
111;99;3;1
25;100;1;5
37;100;C;5
76;100;1;5
92;100;C;5
2;101;1;5
28;101;1;5
38;101;2;2
40;101;2;2
64;101;23;4
85;101;C;5
88;101;C;5
107;101;1;5
9;102;C;5
17;102;C;5
36;102;C;5
52;102;C;5
55;102;C;5
74;102;C;5
92;102;1;5
99;102;C;5
1;103;C;5
4;103;C;5
8;103;2;2
23;103;1;5
25;103;C;5
37;103;1;5
51;103;2;2
58;103;C;5
59;103;C;5
71;103;C;5
83;103;C;5
87;103;1;5
106;103;C;5
109;103;C;5
126;103;C;5
11;104;1;5
13;104;C;5
21;104;C;5
33;104;3;1
38;104;2;2
47;104;C;5
57;104;1;5
72;104;C;5
79;104;2;2
95;104;2;2
118;104;1;5
26;105;C;5
31;105;C;5
33;105;3;1
43;105;C;5
68;105;1;5
87;105;C;5
90;105;C;5
110;105;C;5
119;105;1;5
121;105;C;5
1;106;C;5
4;106;C;5
5;106;3;1
9;106;2;2
18;106;2;2
20;106;2;2
25;106;C;5
58;106;C;5
59;106;C;5
61;106;1;5
71;106;C;5
75;106;2;2
83;106;C;5
86;106;3;1
87;106;3;1
103;106;C;5
107;106;1;5
109;106;C;5
126;106;C;5
48;107;C;5
51;107;C;5
90;107;2;2
101;107;1;5
106;107;1;5
118;107;2;2
125;107;1;5
127;107;C;5
19;108;C;5
32;108;C;5
44;108;C;5
64;108;1;5
115;108;C;5
1;109;C;5
4;109;C;5
15;109;3;1
25;109;C;5
47;109;1;5
58;109;C;5
59;109;C;5
61;109;1;5
71;109;C;5
73;109;1;5
74;109;2;2
83;109;C;5
103;109;C;5
106;109;C;5
126;109;C;5
26;110;C;5
31;110;C;5
33;110;1;5
43;110;C;5
60;110;1;5
64;110;2;2
87;110;C;5
90;110;C;5
105;110;C;5
121;110;C;5
7;111;3;1
27;111;C;5
28;111;1;5
42;111;CL;5.5
50;111;C;5
54;111;C;5
60;111;2;2
65;111;2L;2.5
68;111;2;2
82;111;C2;7
90;111;3;1
99;111;3;1
122;111;1;5
127;111;L;0.5
8;112;C;5
16;112;C;5
27;112;1;5
38;112;C;5
42;112;2;2
62;112;1;5
67;112;1;5
75;112;1;5
79;112;C;5
3;113;2;2
4;113;2;2
5;113;2;2
21;113;1;5
27;113;3;1
72;113;3;1
119;113;1;5
15;114;1;5
56;114;C;5
78;114;1;5
19;115;C;5
32;115;C;5
44;115;C;5
108;115;C;5
8;116;1;5
42;116;1;5
40;118;1;5
45;118;2;2
97;118;2;2
104;118;1;5
107;118;2;2
13;119;2;2
23;119;C;5
25;119;2;2
36;119;1;5
77;119;C;5
105;119;1;5
113;119;1;5
8;120;1;5
20;120;C;5
49;120;3;1
55;120;3;1
57;120;1;5
60;120;1;5
79;120;3;1
84;120;2;2
91;120;C;5
93;120;C;5
125;120;2;2
4;121;1;5
20;121;2;2
25;121;1;5
26;121;C;5
31;121;C;5
43;121;C;5
52;121;1;5
54;121;2;2
55;121;2;2
87;121;C;5
90;121;C;5
98;121;1;5
105;121;C;5
110;121;C;5
38;122;1;5
59;122;1;5
61;122;2;2
111;122;1;5
125;122;C;5
5;123;C;5
19;123;1;5
38;123;1;5
53;123;C;5
57;123;C;5
62;123;C;5
65;123;2;2
70;123;1;5
73;123;C;5
84;123;2;2
97;123;C;5
98;123;C;5
3;125;1;5
65;125;3;1
67;125;2;2
95;125;1;5
107;125;1;5
120;125;2;2
122;125;C;5
1;126;C;5
4;126;C;5
7;126;1;5
25;126;C;5
47;126;1;5
58;126;C1;10
59;126;C;5
63;126;1;5
71;126;C;5
