Source;Target;Label;Weight
49;81;1;5
61;81;C;5
88;81;C;5
91;81;C;5
100;81;1;5
108;81;1;5
17;82;1;5
31;82;3;1
69;82;2;2
76;82;1;5
97;82;C;5
103;82;2;2
9;83;2;2
16;83;C;5
17;83;3;1
71;83;1;5
73;83;2;2
77;83;C;5
78;83;C;5
87;83;C;5
90;83;1;5
120;83;C;5
125;83;1;5
11;84;2;2
76;84;1;5
98;84;C;5
113;84;2;2
1;85;2;2
20;85;C;5
31;85;C;5
34;85;1;5
35;85;C;5
41;85;C;5
42;85;C;5
53;85;C;5
56;85;C;5
67;85;C1;10
75;85;C;5
95;85;1;5
124;85;C;5
127;85;C;5
8;86;C;5
12;86;C;5
45;86;C;5
64;86;C;5
68;86;C;5
103;86;C;5
104;86;C;5
114;86;C;5
1;87;L;0.5
9;87;3;1
13;87;2;2
16;87;C;5
17;87;3;1
27;87;1;5
34;87;2;2
44;87;3;1
77;87;C2;7
78;87;C1;10
83;87;C;5
112;87;1;5
120;87;C;5
1;88;C;5
9;88;C;5
25;88;C;5
32;88;C;5
34;88;C;5
61;88;C;5
81;88;C;5
91;88;C;5
1;89;2;2
15;89;1;5
23;89;1L;5.5
58;89;3;1
80;89;C;5
95;89;L;0.5
111;89;C;5
112;89;C;5
47;90;2;2
49;90;3;1
60;90;C;5
77;90;1;5
83;90;1;5
110;90;C;5
1;91;C;5
9;91;C;5
25;91;C;5
32;91;C;5
34;91;C;5
61;91;C;5
64;91;3;1
73;91;2;2
81;91;C;5
88;91;C;5
110;91;1;5
116;91;2;2
126;91;1;5
5;92;C;5
10;92;C;5
27;92;C;5
29;92;C;5
63;92;C;5
7;93;C;5
13;93;1;5
45;93;1;5
54;93;C;5
63;93;2;2
73;93;1;5
79;93;3;1
96;93;2;2
101;93;C;5
119;93;C;5
3;94;C;5
6;94;C;5
11;94;C;5
14;94;C;5
22;94;C;5
23;94;C;5
24;94;C;5
28;94;C;5
37;94;C;5
38;94;C;5
40;94;C;5
44;94;C;5
46;94;C;5
47;94;C;5
55;94;C;5
79;94;C;5
96;94;C;5
108;94;C;5
109;94;C;5
121;94;C;5
122;94;C;5
123;94;C;5
19;95;3;1
23;95;L;0.5
26;95;2;2
30;95;C;5
31;95;L;0.5
48;95;1;5
50;95;C;5
51;95;3;1
57;95;2;2
60;95;1;5
69;95;C;5
85;95;1;5
89;95;L;0.5
113;95;23;3
3;96;C;5
6;96;C;5
11;96;C;5
12;96;1;5
14;96;C;5
22;96;C;5
23;96;C;5
24;96;C;5
28;96;C;5
37;96;C;5
38;96;C;5
40;96;C;5
41;96;2;2
44;96;C;5
46;96;C;5
47;96;C;5
55;96;C;5
74;96;1;5
79;96;C;5
93;96;2;2
94;96;C;5
106;96;3;1
108;96;C;5
109;96;C;5
119;96;1;5
121;96;C;5
122;96;C1;10
123;96;C;5
3;97;1;5
82;97;C;5
43;98;1;5
63;98;2;2
65;98;3;1
73;98;3;1
79;98;L;0.5
84;98;C;5
117;98;2;2
128;98;L;0.5
39;99;C;5
74;99;1;5
105;99;C;5
19;100;2;2
61;100;2;2
62;100;C;5
81;100;1;5
124;100;1;5
1;101;1;5
7;101;C;5
53;101;1;5
54;101;C;5
72;101;1;5
93;101;C;5
119;101;C;5
17;102;2;2
43;102;C;5
48;102;C;5
57;102;C;5
63;102;1;5
67;102;1;5
8;103;C;5
12;103;C;5
34;103;1;5
44;103;1;5
45;103;C;5
57;103;1;5
58;103;1;5
64;103;C;5
68;103;C;5
79;103;2;2
82;103;2;2
86;103;C;5
104;103;C;5
114;103;C;5
8;104;C;5
12;104;C;5
41;104;2;2
45;104;C;5
64;104;C;5
68;104;C;5
86;104;C;5
103;104;C;5
105;104;1;5
113;104;1;5
114;104;C;5
33;105;1;5
37;105;2;2
39;105;C;5
47;105;1;5
68;105;3;1
99;105;C;5
104;105;1;5
1;106;L;0.5
2;106;2;2
8;106;1;5
16;106;1;5
18;106;C;5
29;106;2;2
39;106;2;2
71;106;C;5
74;106;1;5
96;106;3;1
111;106;3;1
116;106;2;2
117;106;C;5
7;107;12;7
49;107;1;5
122;107;1;5
126;107;1;5
3;108;C;5
6;108;C;5
11;108;C;5
14;108;C;5
22;108;C;5
23;108;C;5
24;108;C;5
28;108;C;5
33;108;2;2
37;108;C1;10
38;108;C;5
40;108;C;5
44;108;C;5
46;108;C;5
47;108;C;5
55;108;C;5
60;108;1;5
79;108;C;5
81;108;1;5
94;108;C;5
96;108;C;5
109;108;C;5
121;108;C;5
122;108;C;5
123;108;C;5
3;109;C;5
6;109;C;5
11;109;C;5
14;109;C;5
22;109;C;5
23;109;C;5
24;109;C1;10
28;109;C;5
37;109;C;5
38;109;C;5
40;109;C;5
44;109;C;5
46;109;C;5
47;109;C;5
55;109;C;5
79;109;C;5
94;109;C;5
96;109;C;5
108;109;C;5
121;109;C;5
122;109;C;5
123;109;C;5
23;110;1;5
55;110;2;2
60;110;C;5
64;110;L;0.5
72;110;1;5
90;110;C;5
91;110;1;5
114;110;3;1
2;111;1;5
11;111;2;2
12;111;1;5
21;111;2;2
35;111;2;2
50;111;1;5
58;111;3;1
61;111;1;5
67;111;3;1
80;111;C;5
89;111;C;5
106;111;3;1
112;111;C;5
69;112;1;5
80;112;C;5
87;112;1;5
89;112;C;5
111;112;C;5
128;112;1;5
18;113;3;1
19;113;1;5
27;113;1;5
36;113;2;2
49;113;C;5
65;113;L;0.5
84;113;2;2
95;113;23;3
104;113;1;5
1;114;3;1
8;114;C;5
10;114;1;5
12;114;C;5
19;114;2;2
33;114;3;1
45;114;C;5
64;114;C2;7
68;114;C;5
71;114;1;5
78;114;2;2
86;114;C;5
103;114;C;5
104;114;C;5
110;114;3;1
122;114;1;5
33;115;C;5
58;115;C1;10
79;115;1;10
13;116;C;5
15;116;C;5
51;116;C;5
58;116;1;5
66;116;C;5
91;116;2;2
106;116;2;2
128;116;C;5
7;117;1;5
18;117;C;5
65;117;2;2
71;117;C;5
98;117;2;2
106;117;C;5
124;117;1;5
41;118;1;5
128;118;2;2
7;119;C;5
32;119;1;5
36;119;2;2
51;119;1;5
53;119;1;5
54;119;C;5
69;119;2;2
93;119;C;5
96;119;1;5
101;119;C;5
128;119;3;1
16;120;C;5
32;120;1;5
77;120;C;5
78;120;C;5
83;120;C;5
87;120;C;5
1;121;1;5
3;121;C;5
6;121;C;5
11;121;C;5
14;121;C;5
22;121;C;5
23;121;C;5
24;121;C;5
28;121;C;5
37;121;C;5
38;121;C;5
40;121;C;5
44;121;C;5
46;121;C;5
47;121;C;5
55;121;C;5
79;121;C;5
94;121;C;5
96;121;C;5
108;121;C;5
109;121;C;5
122;121;C;5
123;121;C;5
3;122;C;5
6;122;C;5
11;122;C;5
14;122;C;5
22;122;C;5
23;122;C;5
24;122;C;5
28;122;C;5
33;122;2;2
37;122;C;5
38;122;C;5
40;122;C;5
44;122;C;5
46;122;C;5
47;122;C;5
55;122;C;5
79;122;C;5
94;122;C;5
96;122;C1;10
107;122;1;5
108;122;C;5
109;122;C;5
114;122;1;5
121;122;C;5
123;122;C;5
